Date,Rate
2014-01,0.337480609952844
2014-02,0.337480609952844
2014-03,0.337480609952844
2014-04,0.337480609952844
2014-05,0.337480609952844
2014-06,0.3269068114098672
2014-07,0.3269068114098672
2014-08,0.3269068114098672
2014-09,0.3269068114098672
2014-10,0.2457309396155174
2014-11,0.2457309396155174
2014-12,0.2457309396155174
2014-13,0.2457309396155174
2014-14,0.3049669101523762
2014-15,0.3049669101523762
2014-16,0.3049669101523762
2014-17,0.3049669101523762
2014-18,0.3049669101523762
2014-19,0.3049669101523762
2014-20,0.3049669101523762
2014-21,0.3049669101523762
2014-22,0.3049669101523762
2014-23,0.2373130673931283
2014-24,0.2373130673931283
2014-25,0.2373130673931283
2014-26,0.2373130673931283
2014-27,0.34780941251294695
2014-28,0.34780941251294695
2014-29,0.34780941251294695
2014-30,0.34780941251294695
2014-31,0.34780941251294695
2014-32,0.2457309396155174
2014-33,0.2457309396155174
2014-34,0.2457309396155174
2014-35,0.2457309396155174
2014-36,0.337480609952844
2014-37,0.337480609952844
2014-38,0.337480609952844
2014-39,0.337480609952844
2014-40,0.3269068114098672
2014-41,0.3269068114098672
2014-42,0.3269068114098672
2014-43,0.3269068114098672
2014-44,0.3269068114098672
2014-45,0.2457309396155174
2014-46,0.2457309396155174
2014-47,0.2457309396155174
2014-48,0.2457309396155174
2014-49,0.3269068114098672
2014-50,0.3269068114098672
2014-51,0.3269068114098672
2014-52,0.3269068114098672
2014-01,0.3269068114098672
2015-02,0.3269068114098672
2015-03,0.3269068114098672
2015-04,0.3269068114098672
2015-05,0.3269068114098672
2015-06,0.3049669101523762
2015-07,0.3049669101523762
2015-08,0.3049669101523762
2015-09,0.3049669101523762
2015-10,0.2457309396155174
2015-11,0.2457309396155174
2015-12,0.2457309396155174
2015-13,0.2457309396155174
2015-14,0.3049669101523762
2015-15,0.3049669101523762
2015-16,0.3049669101523762
2015-17,0.3049669101523762
2015-18,0.3049669101523762
2015-19,0.2457309396155174
2015-20,0.2457309396155174
2015-21,0.2457309396155174
2015-22,0.2457309396155174
2015-23,0.38691687067651404
2015-24,0.38691687067651404
2015-25,0.38691687067651404
2015-26,0.38691687067651404
2015-27,0.29356872761680153
2015-28,0.29356872761680153
2015-29,0.29356872761680153
2015-30,0.29356872761680153
2015-31,0.29356872761680153
2015-32,0.2457309396155174
2015-33,0.2457309396155174
2015-34,0.2457309396155174
2015-35,0.2457309396155174
2015-36,0.3269068114098672
2015-37,0.3269068114098672
2015-38,0.3269068114098672
2015-39,0.3269068114098672
2015-40,0.3269068114098672
2015-41,0.3579060687170441
2015-42,0.3579060687170441
2015-43,0.3579060687170441
2015-44,0.3579060687170441
2015-45,0.2990933056386602
2015-46,0.2990933056386602
2015-47,0.2990933056386602
2015-48,0.2990933056386602
2015-49,0.34780941251294695
2015-50,0.34780941251294695
2015-51,0.34780941251294695
2015-52,0.34780941251294695
2015-53,0.34780941251294695
2016-01,0.3128433885382442
2016-02,0.3128433885382442
2016-03,0.3128433885382442
2016-04,0.3128433885382442
2016-05,0.43156912274326453
2016-06,0.43156912274326453
2016-07,0.43156912274326453
2016-08,0.43156912274326453
2016-09,0.44001532468677995
2016-10,0.44001532468677995
